np1;np2;np3;np4;ns1;ns2;ns3;ns4;ni1;ni2;ni3;ni4;nh1;nh2;nh3;nh4;series;cost
3;3;0;0;3;3;0;0;3;3;0;0;3;3;0;0;0.9999976644020456;40.0
